DMU,Year,Ticker,Bank Name,Assets,Employee Expense,Equity,Deposits,Borrowings,Lagged NPAs,Performing Loans,Investment,Net Income,Net-interest Income,Non-interest Income,NPAs,LP_Group,LP_Status,beta1,beta2,overall_beta,Stage1_Efficiency,Stage2_Efficiency,Overall_Efficiency,Stage1_Mean,Stage2_Mean,Class,Class_Name,Quadrant_Name
244,2021,MTB,M&T Bank Corp,155107.16,2045.501,17903.405,131543.409,3963.527,1927.967,91815.806,7155.86,1858.746,3824.778,2166.994,2083.984,2021,Optimal,0.029582727,0.0,0.0147913635,0.970417273,1.0,0.9852086365,0.9277338271067884,0.8996884017114126,1,Network Leaders,Network Leaders
248,2021,NBHC,National Bank Holdings Corp,7214.011,127.504,840.106,6228.173,82.499,25.134,4513.383,1351.599,93.606,187.144,110.364,17.837,2021,Optimal,0.045497134,0.047059654,0.046278394,0.954502866,0.9101108445536572,0.953721606,0.9277338271067884,0.8996884017114126,1,Network Leaders,Network Leaders
249,2021,NBN,Northeast Bank,2174.402,22.43,232.391,1862.43,36.111,24.379,1040.624,68.176,71.503,67.086,72.033,20.397,2021,Optimal,0.062824195,0.0,0.0314120975,0.937175805,1.0,0.9685879025,0.9277338271067884,0.8996884017114126,1,Network Leaders,Network Leaders
252,2021,NEFB,Neffs Bancorp Inc,462.754,3.819,74.697,378.011,7.5,0.548,208.532,219.102,4.036,11.134,0.244,0.543,2021,Optimal,0.052443611,0.0,0.0262218055,0.947556389,1.0,0.9737781945,0.9277338271067884,0.8996884017114126,1,Network Leaders,Network Leaders
254,2021,NIC,Nicolet Bankshares Inc,7695.037,70.618,891.891,6465.916,216.915,13.063,4621.836,1617.472,60.652,157.955,67.364,56.109,2021,Optimal,0.070775714,0.0,0.035387857,0.929224286,1.0,0.964612143,0.9277338271067884,0.8996884017114126,1,Network Leaders,Network Leaders
256,2021,NKSH,National Bankshares Inc,1702.175,15.747,191.751,1494.587,1.558,5.238,803.248,686.925,20.382,41.889,8.426,3.83,2021,Optimal,0.038043367,0.0,0.0190216835,0.961956633,1.0,0.9809783165,0.9277338271067884,0.8996884017114126,1,Network Leaders,Network Leaders
258,2021,NTRS,Northern Trust Corp,183889.8,2414.5,12016.8,159928.4,8430.2,132.4,40469.6,61563.8,1545.3,1382.7,5081.8,125.3,2021,Optimal,0.0,0.0,0.0,1.0,1.0,1.0,0.9277338271067884,0.8996884017114126,1,Network Leaders,Network Leaders
259,2021,NWBI,Northwest Bancshares Inc,14501.508,193.887,1583.571,12301.165,449.448,105.649,9991.336,2330.93,154.323,391.262,142.889,159.675,2021,Optimal,0.055288834,0.0,0.027644417,0.944711166,1.0,0.972355583,0.9277338271067884,0.8996884017114126,1,Network Leaders,Network Leaders
266,2021,OFG,OFG Bancorp,9899.72,133.442,1069.16,8603.118,95.069,165.606,6402.586,895.798,146.151,407.37,133.21,128.992,2021,Optimal,0.035411974,0.0,0.017705987,0.964588026,1.0,0.982294013,0.9277338271067884,0.8996884017114126,1,Network Leaders,Network Leaders
268,2021,OPBK,OP Bancorp,1726.691,21.253,165.222,1534.066,10.307,0.985,1314.019,161.443,28.84,61.026,16.017,3.202,2021,Optimal,0.031620602,0.0,0.015810301,0.968379398,1.0,0.984189699,0.9277338271067884,0.8996884017114126,1,Network Leaders,Network Leaders
280,2021,PCB,PCB Bancorp,2149.735,27.974,256.286,1867.134,17.444,4.564,1732.205,131.775,40.103,77.137,18.434,0.994,2021,Optimal,0.051582439,0.0,0.0257912195,0.948417561,1.0,0.9742087805,0.9277338271067884,0.8996884017114126,1,Network Leaders,Network Leaders
288,2021,PGC,Peapack-Gladstone Financial Corp,6077.993,81.864,546.388,5266.149,148.632,11.46,4806.721,933.068,56.622,138.061,72.243,15.573,2021,Optimal,0.043052581,0.0,0.0215262905,0.956947419,1.0,0.9784737095,0.9277338271067884,0.8996884017114126,1,Network Leaders,Network Leaders
292,2021,PNC,The PNC Financial Services Group Inc,557191.0,7141.0,55726.0,457278.0,33004.0,2337.0,282242.0,132962.0,5674.0,10647.0,8564.0,2506.0,2021,Optimal,0.0,0.0,0.0,1.0,1.0,1.0,0.9277338271067884,0.8996884017114126,1,Network Leaders,Network Leaders
299,2021,PVBK,Pacific Valley Bancorp,499.62,7.108,42.991,454.149,1.099,0.873,384.754,12.802,3.77,15.946,1.175,0.794,2021,Optimal,0.0013402482,0.0,0.0006701241,0.9986597518,1.0,0.9993298759,0.9277338271067884,0.8996884017114126,1,Network Leaders,Network Leaders
301,2021,QNBC,QNB Corp,1673.34,17.453,136.494,1449.745,82.228,14.109,926.47,706.099,16.492,42.127,9.781,11.672,2021,Optimal,0.053913442,0.0,0.026956721,0.946086558,1.0,0.973043279,0.9277338271067884,0.8996884017114126,1,Network Leaders,Network Leaders
306,2021,RF,Regions Financial Corp,162938.0,2205.0,18326.0,139072.0,2936.0,776.0,87784.0,30352.0,2521.0,3914.0,2524.0,474.0,2021,Optimal,0.021899498,0.0,0.010949749,0.978100502,1.0,0.989050251,0.9277338271067884,0.8996884017114126,1,Network Leaders,Network Leaders
309,2021,RRBI,Red River Bancshares Inc,3224.71,32.449,298.15,2910.348,3.842,4.206,1683.832,670.474,32.952,71.722,24.493,0.979,2021,Optimal,0.0084707149,0.0,0.00423535745,0.9915292851,1.0,0.99576464255,0.9277338271067884,0.8996884017114126,1,Network Leaders,Network Leaders
310,2021,RVSB,Riverview Bancorp Inc,1740.096,23.635,157.249,1533.878,37.422,0.571,990.408,420.901,21.82,47.625,12.744,22.099,2021,Optimal,0.039199575,0.0,0.0195997875,0.960800425,1.0,0.9804002125,0.9277338271067884,0.8996884017114126,1,Network Leaders,Network Leaders
314,2021,SBNC,Southern Bancshares NC Inc,4590.98,54.329,466.939,3919.183,156.775,4.899,2439.549,1803.567,93.546,117.919,84.849,3.516,2021,Optimal,0.059262232,0.0,0.029631116,0.940737768,1.0,0.970368884,0.9277338271067884,0.8996884017114126,1,Network Leaders,Network Leaders
318,2021,SFDL,Security Federal Corp,1301.214,19.16,115.523,1115.963,64.233,3.624,506.545,706.942,12.774,33.293,12.633,2.813,2021,Optimal,0.068782012,0.013291684,0.041036848,0.931217988,0.973765334878639,0.958963152,0.9277338271067884,0.8996884017114126,1,Network Leaders,Network Leaders
321,2021,SFST,Southern First Bankshares Inc,2925.548,28.854,277.901,2563.826,64.119,9.238,2489.877,124.302,46.711,87.732,17.101,4.864,2021,Optimal,0.038642959,0.0,0.0193214795,0.961357041,1.0,0.9806785205,0.9277338271067884,0.8996884017114126,1,Network Leaders,Network Leaders
324,2021,SMBC,Southern Missouri Bancorp Inc,2700.53,31.01,283.423,2330.803,75.542,11.227,2233.466,217.924,47.18,92.686,20.042,8.118,2021,Optimal,0.05458602,0.017969079,0.0362775495,0.94541398,0.964696218439853,0.9637224505,0.9277338271067884,0.8996884017114126,1,Network Leaders,Network Leaders
326,2021,SNV,Synovus Financial Corp.,57317.226,649.426,5296.8,49427.276,1468.362,192.063,39311.958,11078.27,760.467,1532.947,450.066,158.179,2021,Optimal,0.033989338,0.0,0.016994669,0.966010662,1.0,0.983005331,0.9277338271067884,0.8996884017114126,1,Network Leaders,Network Leaders
333,2021,STBA,S&T Bancorp Inc,9488.529,100.214,1206.454,7996.524,211.38,148.929,6999.99,920.312,110.343,276.112,64.61,79.604,2021,Optimal,0.065363332,0.0,0.032681666,0.934636668,1.0,0.967318334,0.9277338271067884,0.8996884017114126,1,Network Leaders,Network Leaders
337,2021,TBBK,Bancorp Inc (The),6843.239,105.998,652.454,5976.911,151.646,12.724,3747.224,955.372,110.653,210.876,104.749,5.152,2021,Optimal,0.03459923,0.0,0.017299615,0.96540077,1.0,0.982700385,0.9277338271067884,0.8996884017114126,1,Network Leaders,Network Leaders
339,2021,TCBK,TriCo Bancshares,8614.787,106.351,1000.184,7367.159,134.446,29.708,4916.624,2427.885,117.655,271.539,63.664,32.944,2021,Optimal,0.052565623,0.043724351,0.048144987,0.947434377,0.9162147535254735,0.951855013,0.9277338271067884,0.8996884017114126,1,Network Leaders,Network Leaders
341,2021,TCBX,Third Coast Bancshares Inc,2499.412,48.642,299.007,2141.199,51.0,15.771,2068.724,33.959,11.424,90.553,4.878,17.279,2021,Optimal,0.062844561,0.0,0.0314222805,0.937155439,1.0,0.9685777195,0.9277338271067884,0.8996884017114126,1,Network Leaders,Network Leaders
343,2021,TFC,Truist Financial Corp,541241.0,8632.0,69271.0,416488.0,42805.0,1387.0,289513.0,155683.0,6440.0,13006.0,9290.0,1163.0,2021,Optimal,0.06514461,0.0,0.032572305,0.93485539,1.0,0.967427695,0.9277338271067884,0.8996884017114126,1,Network Leaders,Network Leaders
347,2021,TMP,Tompkins Financial Corp,7819.982,120.21,728.941,6791.435,190.787,45.867,5075.467,2340.42,89.264,223.792,78.849,31.292,2021,Optimal,0.038902041,0.0,0.0194510205,0.961097959,1.0,0.9805489795,0.9277338271067884,0.8996884017114126,1,Network Leaders,Network Leaders
349,2021,TRCY,Tri City Bankshares Corp,2054.499,28.999,191.632,1844.379,14.568,4.945,1014.653,822.702,15.359,51.934,18.108,3.132,2021,Optimal,0.019814568,0.037991679,0.0289031235,0.980185432,0.9267977195412564,0.9710968765,0.9277338271067884,0.8996884017114126,1,Network Leaders,Network Leaders
353,2021,UBAB,United Bancorporation of Alabama Inc,1120.943,15.35,109.71,982.731,23.508,3.476,657.155,292.959,18.533,32.927,22.683,11.632,2021,Optimal,0.04891228,0.015499687,0.0322059835,0.95108772,0.9694737729643436,0.9677940165,0.9277338271067884,0.8996884017114126,1,Network Leaders,Network Leaders
355,2021,UBFO,United Security Bancshares,1330.944,11.713,120.207,1188.106,13.894,17.548,871.533,182.646,10.098,35.651,3.385,16.649,2021,Optimal,0.018478273,0.04937984,0.0339290565,0.981521727,0.9058875764184684,0.9660709435,0.9277338271067884,0.8996884017114126,1,Network Leaders,Network Leaders
358,2021,UCB,United Community Banks Inc,20946.771,241.443,2222.245,18241.179,278.432,62.246,11760.346,5652.922,269.801,549.034,157.818,32.855,2021,Optimal,0.027695337,0.040781413,0.034238375,0.972304663,0.9216330874271677,0.965761625,0.9277338271067884,0.8996884017114126,1,Network Leaders,Network Leaders
362,2021,USB,U.S. Bancorp,573284.0,8728.0,55387.0,456083.0,45091.0,1298.0,299661.0,174821.0,7963.0,12494.0,10227.0,878.0,2021,Optimal,0.028875772,0.0,0.014437886,0.971124228,1.0,0.985562114,0.9277338271067884,0.8996884017114126,1,Network Leaders,Network Leaders
365,2021,VABK,Virginia National Bankshares Corp,1972.184,16.129,161.987,1796.17,10.475,0.145,1061.211,308.767,10.071,44.988,10.465,1.906,2021,Optimal,0.0,0.020480971,0.0102404855,1.0,0.959860160880942,0.9897595145,0.9277338271067884,0.8996884017114126,1,Network Leaders,Network Leaders
368,2021,WABC,Westamerica Bancorporation,7461.026,48.011,827.102,6413.956,164.226,4.779,1068.126,4959.478,86.509,171.488,43.345,1.031,2021,Optimal,0.048626067,0.0,0.0243130335,0.951373933,1.0,0.9756869665,0.9277338271067884,0.8996884017114126,1,Network Leaders,Network Leaders
370,2021,WAL,Western Alliance Bancorporation,55982.6,466.7,4962.6,47612.0,2540.5,149.8,39075.4,7540.9,899.2,1548.8,404.2,87.3,2021,Optimal,0.047353354,0.0,0.023676677,0.952646646,1.0,0.976323323,0.9277338271067884,0.8996884017114126,1,Network Leaders,Network Leaders
371,2021,WASH,Washington Trust Bancorp Inc,5851.127,87.295,564.808,4980.051,196.691,13.197,4272.925,1055.89,76.87,141.435,87.394,14.203,2021,Optimal,0.060306359,0.031324093,0.045815226,0.939693641,0.9392546082989646,0.954184774,0.9277338271067884,0.8996884017114126,1,Network Leaders,Network Leaders
372,2021,WBS,Webster Financial Corp,34915.599,419.989,3438.325,29847.029,1393.628,170.314,22271.729,10504.815,408.864,901.089,323.372,112.59,2021,Optimal,0.04361582,0.0,0.02180791,0.95638418,1.0,0.97819209,0.9277338271067884,0.8996884017114126,1,Network Leaders,Network Leaders
373,2021,WCCB,West Coast Community Bancorp,1701.249,17.562,186.09,1496.336,5.052,0.031,1132.298,284.831,21.274,61.535,4.776,0.375,2021,Optimal,0.039160977,0.0,0.0195804885,0.960839023,1.0,0.9804195115,0.9277338271067884,0.8996884017114126,1,Network Leaders,Network Leaders
374,2021,WCFB,WCF Bancorp Inc,137.668,2.024,26.746,98.145,12.0,0.397,89.365,30.474,0.718,4.136,0.671,0.358,2021,Optimal,0.060448418,0.0,0.030224209,0.939551582,1.0,0.969775791,0.9277338271067884,0.8996884017114126,1,Network Leaders,Network Leaders
375,2021,WFC,Wells Fargo & Co,1948068.0,35541.0,190110.0,1482479.0,199574.0,8887.0,880535.0,486480.0,21548.0,35779.0,42713.0,7324.0,2021,Optimal,0.0,0.0,0.0,1.0,1.0,1.0,0.9277338271067884,0.8996884017114126,1,Network Leaders,Network Leaders
376,2021,WNEB,Western New England Bancorp Inc,2538.425,32.186,223.688,2256.898,31.25,7.841,1864.716,431.114,23.699,73.177,12.564,4.964,2021,Optimal,0.026577814,0.034304156,0.030440985,0.973422186,0.9336671794249274,0.969559015,0.9277338271067884,0.8996884017114126,1,Network Leaders,Network Leaders
379,2021,WSFS,WSFS Financial Corp,15777.327,214.167,1937.016,13240.062,399.003,60.508,7885.989,5312.544,271.442,433.649,185.48,33.133,2021,Optimal,0.064890496,0.0,0.032445248,0.935109504,1.0,0.967554752,0.9277338271067884,0.8996884017114126,1,Network Leaders,Network Leaders
381,2021,WTBFA,W T B Financial Corp,11089.567,141.916,832.945,9890.27,276.762,13.515,5531.792,3335.815,100.03,299.056,67.849,52.292,2021,Optimal,0.0080104367,0.0,0.00400521835,0.9919895633,1.0,0.99599478165,0.9277338271067884,0.8996884017114126,1,Network Leaders,Network Leaders
382,2021,WTFC,Wintrust Financial Corp.,50142.143,691.669,4498.688,42095.585,2603.75,144.071,34789.104,5495.967,466.151,1124.957,586.12,78.709,2021,Optimal,0.059869354,0.0,0.029934677,0.940130646,1.0,0.970065323,0.9277338271067884,0.8996884017114126,1,Network Leaders,Network Leaders
383,2021,ZION,Zions Bancorporation National Association,93200.0,1127.0,7463.0,82789.0,2137.0,371.0,50524.0,24600.0,1129.0,2208.0,703.0,272.0,2021,Optimal,0.0,0.0,0.0,1.0,1.0,1.0,0.9277338271067884,0.8996884017114126,1,Network Leaders,Network Leaders
